,id,sentiment,negative_reason,user,retweet_count,text
7000,5.69985e+17,negative,Customer Service Issue,TheRachelBloom,0,@usairways receipt conf # thur flight. call help literally hung b/c wait times. help!
7001,5.69985e+17,positive,,FahadHassan,0,@usairways resolving issue. direct flight sfo @united
7002,5.69985e+17,negative,Can't Tell,eozonian,0,@usairways help flew bigger planes tlh. team mates training me.
7003,5.69984e+17,positive,,Danye33,0,@usairways
7004,5.69984e+17,negative,Customer Service Issue,tjelke,0,@usairways plane phx rno gate flight downgraded.
7005,5.69984e+17,negative,Customer Service Issue,acnewsguy,0,@usairways hold number loooooong time too.  help. #lostandforgotten
7006,5.69983e+17,negative,Late Flight,amy_lombard,1,@usairways unpleasant travel experience life. flight till tomorrow? insane
7007,5.69981e+17,negative,Customer Service Issue,jasemccarty,0,"@usairways awesome... doors close 2 minutes, flight leaves 17 minutes... plane here. wth?"
7008,5.69981e+17,positive,,joyadventuremom,0,@usairways check airport. thanks.
7009,5.69981e+17,negative,Customer Service Issue,FahadHassan,0,@usairways ticket counter people helping charge money horrible day.
7010,5.69981e+17,negative,Late Flight,FahadHassan,0,@usairways - ha! flight ctl delayed! going connection. transfer airline asap? 
7011,5.69978e+17,positive,,DanKolbet,0,"@usairways reply. good note, pilot nailed landing. seriously. kudos."
7012,5.69977e+17,negative,Customer Service Issue,FahadHassan,0,@usairways 5:55 flight ctl catch 8pm flight sfo. empty seats 4:15 flight wasn't offered.  awful service continues.
7013,5.69977e+17,negative,Flight Booking Problems,joshahamilton,0,@usairways fly charlotte airport. guys flexible airlines.
7014,5.69976e+17,negative,Flight Booking Problems,jasemccarty,0,"@usairways checked ""standby 1st class"" find ""not list"". merger pain."
7015,5.69976e+17,positive,,laxer1215,0,@usairways 4 great flights delays! you!
7016,5.69976e+17,negative,Customer Service Issue,Danye33,0,@usairways hold 45 minutes. better time call? ridiculous
7017,5.69973e+17,negative,Flight Booking Problems,ashtongr8z,0,@usairways exchange/credit policies worthless shadier white house. dissatisfied nines now.
7018,5.69973e+17,negative,Can't Tell,joshahamilton,0,@usairways honest question - 1-way ticket charlotte (your hub) lax (2nd biggest city usa) $600?????
7019,5.69972e+17,negative,Lost Luggage,ElmiraBudMan,0,@usairways happened couldn't day. #flydelta #flysouthwest #flyjetblue #theyareallbetter #stillnobags
7020,5.69972e+17,negative,Can't Tell,Andyba25,0,@usairways will fly @usairways
7021,5.69972e+17,negative,Can't Tell,ElmiraBudMan,0,@usairways exhaustion traveling runnin airport tryin 2rent car killin family road
7022,5.69971e+17,negative,Lost Luggage,smaguire2,0,@usairways offering bag force passengers do. state shock.
7023,5.69971e+17,negative,Can't Tell,smaguire2,0,@usairways power trip. felt completely threatened unsafe angry. derrick bussey.  dca. reiterate
7024,5.69971e+17,negative,Late Flight,suetrio,0,@usairways putting flight will leaving late flightr original flight booked on.
7025,5.69971e+17,positive,,Jabis4,0,@usairways flying rocks time! it's bird it's plane! nah mind it's rock...
7026,5.69971e+17,negative,Customer Service Issue,smaguire2,0,"@usairways single unreasonable human planet earth, excuse treatment me."
7027,5.69971e+17,negative,Customer Service Issue,smaguire2,0,@usairways supposed business belong customers; humiliating
7028,5.6997e+17,negative,Flight Attendant Complaints,smaguire2,0,@usairways treat women.  contact explain will acceptable.
7029,5.6997e+17,negative,Can't Tell,smaguire2,0,@usairways citizen. fly airline constantly offended.  derrick bussey. crying airplane i'm upset
7030,5.6997e+17,negative,Late Flight,eatmyshorts2263,0,@usairways @united leave stranded funeral. props guys. making perfect monday.
7031,5.6997e+17,negative,Flight Attendant Complaints,ElmiraBudMan,0,@usairways friend telling gate attendant stewardess going #notourfaultyoudontuseyourgatesright
7032,5.69969e+17,positive,,KateDeLeal,0,@usairways owes tammy winston-salem call center keeping customer!
7033,5.69969e+17,negative,Flight Attendant Complaints,smaguire2,0,@usairways jetway felt disrespectful. treated good
7034,5.69969e+17,negative,Flight Attendant Complaints,smaguire2,0,@usairways disrespect explain. issue women literally yelled pulled
7035,5.69969e+17,negative,Lost Luggage,Taryn_Sunstrom,0,@usairways located
7036,5.69969e+17,negative,Flight Attendant Complaints,smaguire2,0,@usairways speak immediately. shaking rage. offered hate check bag derrick bussey treated
7037,5.69969e+17,negative,Cancelled Flight,ElmiraBudMan,0,@usairways 2 cancelled flight change flight good 4 cant logistically figure 2 plane time
7038,5.69968e+17,negative,Customer Service Issue,josebenegas,0,@usairways asked change cost desition nade computer. late flight
7039,5.69968e+17,negative,Customer Service Issue,ElmiraBudMan,0,@usairways cared thing. sounds told lousy service is.
7040,5.69967e+17,negative,Late Flight,ElmiraBudMan,0,@usairways idiots time plane tarmac hour forcing 10 minutes before.
7041,5.69967e+17,negative,Customer Service Issue,KateDeLeal,0,@usairways cust svc slip previous cust svc lied supervisors & corporate ph#. $200 change $130 tix? thx.
7042,5.69964e+17,negative,Customer Service Issue,TheVoiceofBrian,0,@usairways reservations phone system.  weather/backup bad 10 days!  #goodgriefpeople
7043,5.69963e+17,positive,,farrellbone,0,@usairways it! help!
7044,5.69963e+17,positive,,ShawnHFoster,0,@usairways - huge props parizad checkin sacramento help friday 3 airlines delayed
7045,5.69961e+17,negative,Flight Booking Problems,Danye33,0,@usairways flight voucher/confirmation code enter checkout flight booking problems. pls help
7046,5.69961e+17,negative,Late Flight,Jabis4,0,@usairways 1-2! rock hit plane! delay now! easy day airways! ya fail down!
7047,5.69961e+17,negative,Customer Service Issue,ElmiraBudMan,0,@usairways fyi writing registered letters 2 ceo 4 shameful treatment reactions got.
7048,5.69961e+17,negative,Lost Luggage,Taryn_Sunstrom,0,@usairways guys cancelled flightled flights yesterday checked bag huntsville missing philly.
7049,5.6996e+17,negative,Customer Service Issue,Bachelorsaurus,0,"@usairways customer service failure aside, guys care inaccurate manifests. i'm tsa would."
7050,5.6996e+17,negative,Customer Service Issue,ElmiraBudMan,0,@usairways find funny @phlairport responds don't. customer service worst. #wedontcarebecauseyoupaidalready
7051,5.69959e+17,negative,Flight Attendant Complaints,ElmiraBudMan,0,@usairways bs guy door door closes 10 minutes backs out. fact 5 people short
7052,5.69959e+17,negative,Customer Service Issue,letyak,0,@usairways flight rebooked change seats upgrade 1st class. help? phones down.
7053,5.69959e+17,negative,Bad Flight,joyadventuremom,0,@usairways speak customer service agent today 5-8pm  unfortunate incident discrimination today.
7054,5.69959e+17,negative,Lost Luggage,jessicadrew87,0,@usairways @cltdouglas slowest baggage claim
7055,5.69958e+17,negative,Late Flight,FahadHassan,0,@usairways blame weather. rep counter cost entire day - weather.  printed boarding pass late flight. #takeresponsibility
7056,5.69957e+17,negative,Can't Tell,josebenegas,0,@usairways late flight.
7057,5.69956e+17,negative,Late Flight,KingFilson,0,@usairways delays refueling control? that's true fly airways
7058,5.69956e+17,positive,,redcat255,0,@usairways @americanair shout diane eyw helping today tomorrow (even late flight!)
7059,5.69952e+17,positive,,EmmaJLogue,0,@usairways it! just! huge relief - help!
7060,5.69952e+17,negative,Lost Luggage,Little_BeerGirl,0,@usairways rest bags please? received 2 5. help that?
7061,5.69951e+17,negative,Customer Service Issue,putajerseyon,0,@usairways dads wheelchair answering dulles.we call on.multiple times
7062,5.6995e+17,positive,,EmmaJLogue,0,"@usairways - thanks, hope so. good word me? ;-)"
7063,5.6995e+17,negative,Late Flight,thomashoward88,0,@usairways 728/feb 21. arrive 7 hrs late flight; checked car seat missing. replacement available. arrive 24 hours late flightr.
7064,5.6995e+17,negative,Lost Luggage,Taryn_Sunstrom,0,@usairways guys lost luggage
7065,5.69949e+17,negative,Late Flight,thomashoward88,0,@usairways 728/feb 21 kim says: leaving 15 minutes paperwork done. wheels ~ 1.5 hours late flightr.
7066,5.69949e+17,negative,Customer Service Issue,thomashoward88,0,@usairways 728/feb 21 hour 6 plane airways representative kim enters deteriorating picture. unhelpful assurances.
7067,5.69948e+17,negative,Cancelled Flight,marvinatorsb,0,"@usairways @marvinatorsb thnk response,all flights full, couldn't tmrw, cancelled flight w/other airline"
7068,5.69948e+17,negative,Late Flight,thomashoward88,0,@usairways 728/feb 21. ground power shorts third time. weary german passenger deplanes. jealous. auf wiedersehen!
7069,5.69947e+17,negative,Late Flight,EATtoFUEL,0,@usairways bags 10% wrong. 22 hours dca san weather issues acceptable
7070,5.69947e+17,negative,Customer Service Issue,_leekinney,0,@usairways speak human? 2 find bag delayed 2/21. website 800 # telling 2 things! hung 2x
7071,5.69947e+17,negative,Bad Flight,thomashoward88,0,@usairways 728. water planet's smallest water bottles. applaud environment.
7072,5.69946e+17,negative,Late Flight,thomashoward88,0,"@usairways 728. nope, off. 3 hours plane. 4 pilot announcements. water planet's smallest water bottles."
7073,5.69945e+17,negative,longlines,thomashoward88,0,"@usairways 728 uh oh, gate. truck will us."
7074,5.69945e+17,negative,Can't Tell,thomashoward88,0,"@usairways 728 returned gate ""mel"" sticker. oh, look. heard pilot! clue mel sticker is. anyone?"
7075,5.69945e+17,negative,Customer Service Issue,Jess_Yoga,0,@usairways spent hour phone
7076,5.69945e+17,negative,Bad Flight,thomashoward88,0,"@usairways 728 lost ground power three times. grounded endlessly; air, lights, entertainment."
7077,5.69944e+17,negative,Flight Attendant Complaints,thomashoward88,0,"@usairways 728 pilot started flight announcing arrival gatwick, heathrow. moments concern aboard."
7078,5.69944e+17,negative,Customer Service Issue,thomashoward88,0,@usairways 728 stated issues as: close door. strange. we're hearing pilot long periods.
7079,5.69944e+17,negative,Bad Flight,ac_choplick,0,@usairways seat 8d flight 545 night worst seat in.  leg room! #dividendsmember 
7080,5.69943e+17,negative,Flight Attendant Complaints,Blasterjaxx,1,@usairways workers rude us. dm cuz won't good publicity...
7081,5.69943e+17,negative,Late Flight,thomashoward88,0,"@usairways 728 stated issues as: plane moving cargo door open plane. umm, ok. strange."
7082,5.69943e+17,negative,Late Flight,KingFilson,0,@usairways flight delayed missed connecting flight. stuck philadelphia night hotel voucher?
7083,5.69943e+17,negative,Customer Service Issue,BriRose16,0,"@usairways speak human compassion? wrote email discuss experience received generic ""sorry"" email"
7084,5.69943e+17,negative,Bad Flight,Bachelorsaurus,0,"@usairways 1715. seats filled, upgraded friend rules."
7085,5.69942e+17,negative,Customer Service Issue,FahadHassan,0,@usairways terminal phone guy couldn't help.  person front 20 min wait again? 
7086,5.69941e+17,negative,Customer Service Issue,MediatorTerry,0,@usairways understand i'm resorting twitter: help  gate occurred phone afterward.
7087,5.69941e+17,negative,Late Flight,EmmaJLogue,0,@usairways going connection tarmac delay - us5268 4050 - flight today please!
7088,5.69941e+17,negative,Can't Tell,thomashoward88,0,"@usairways, i'm expecting 400% reimbursement unprofessional decisions us728 21 feb. check full complaint box."
7089,5.6994e+17,negative,Late Flight,EmmaJLogue,0,"@usairways what's deal flight 5268 dca phl? boarded time, left gate mins late flight sat tarmac?"
7090,5.69939e+17,negative,Late Flight,Mister617,0,@usairways stranding student birmingham clt overnight w/o help.  better that.  @av_duffy
7091,5.69939e+17,negative,Customer Service Issue,putajerseyon,0,"@usairways help asap, quick. thx."
7092,5.69939e+17,negative,Customer Service Issue,juliebartz,0,@usairways well going help. i'vebeen hold 3 hrs & client nbr record he's elite waa
7093,5.69939e+17,negative,Lost Luggage,putajerseyon,0,@usairways hi. lost father's wheelchair. time call voicemail. dad home. dm me.
7094,5.69939e+17,negative,Late Flight,B_Flight5508,0,"@usairways 4 segments, 4/4 delayed. gnv > ctl . ctl > jan . jan > ctl . ctl > gnv. year flying guys go."
7095,5.69939e+17,negative,Cancelled Flight,KyleHanagami,0,@usairways charging $200 flight. lol. time fly them.
7096,5.69938e+17,negative,Lost Luggage,johnhughesrocks,0,@usairways yes. bag delivered. local number open. asked main # cust service hung on.
7097,5.69938e+17,negative,Bad Flight,DanKolbet,0,"@usairways row 16, flight 634 today you're specifics! depot wd40 need."
7098,5.69938e+17,negative,Late Flight,DanKolbet,0,@usairways seriously buy wd40 a319 operating flight 634 geg phoenix. seat squeaks shift. ground!
7099,5.69937e+17,negative,Can't Tell,FaknilO,0,"@usairways happily wait terminal food, restrooms irritated passengers."
7100,5.69937e+17,negative,Late Flight,FaknilO,0,@usairways passengers board issue? hour & pilot leave.
7101,5.69936e+17,negative,Customer Service Issue,FahadHassan,0,@usairways help? hold...
7102,5.69936e+17,negative,Can't Tell,Bachelorsaurus,0,@usairways yay! gate agents decide deal upgrade list bump closest.
7103,5.69936e+17,negative,Late Flight,reverendvelvet,0,@usairways site on-time flightaware site delayed. decide ice catch flt 456 phx.
7104,5.69936e+17,negative,Customer Service Issue,Jess_Yoga,0,@usairways absolute worst airline. 13 women inconvenienced maintenance issues. stuck over- care given.
7105,5.69936e+17,negative,Customer Service Issue,aepleiss,0,"@usairways flights & ""customer relations"" extremely disappointing. faced problems type. apology=$25 flight. joke"
7106,5.69935e+17,negative,Customer Service Issue,Whitncam,0,@usairways sitting phl rude customer service agents!
7107,5.69933e+17,negative,Late Flight,meganpberger,0,@usairways @americanair - flight #415 paperwork inputted?? hour .. #sittingontheplane #hungry
7108,5.69932e+17,negative,Customer Service Issue,FahadHassan,0,@usairways hold customer care.  wonder will pick phone 5pm.
7109,5.69932e+17,negative,Late Flight,jsjonker,0,@usairways will flt 445 gate den? 20 minutes waiting information.
7110,5.6993e+17,negative,Flight Booking Problems,Bachelorsaurus,0,@usairways lots fun removed top list manually readded bottom club agents. lot asha dca.
7111,5.6993e+17,negative,Late Flight,RuthieSeale,0,@usairways delayed flight wilmington flight charlotte. figure arrive time.
7112,5.6993e+17,positive,,Blasterjaxx,9,@usairways wow unbelievable treat customers puerto rico airport! 
7113,5.6993e+17,negative,Bad Flight,Bachelorsaurus,0,"@usairways ""sorry"" involve moving people middle seats removing upgrade lists. guess that's club perk."
7114,5.69929e+17,negative,Late Flight,nhbonedoc,0,@usairways worry. initiative arriving earlier planned
7115,5.69929e+17,negative,Can't Tell,ecgetty,0,@usairways nice gate making traveler traveler bags size guide oversold.  #minefits
7116,5.69927e+17,negative,Bad Flight,marvinatorsb,0,"@usairways horrible service, wrong plane arrived, confirmed passengers flight paid lack seats flight"
7117,5.69926e+17,negative,Customer Service Issue,marvinatorsb,0,"@usairways booked flight 1mnth ago, seat confirmed, small plane arrived allowed board bcs seat, horrible service"
7118,5.69926e+17,negative,Lost Luggage,Ward1987M,0,"@usairways frustrated, checked bag logan, luggage ticket,now luggage lost & ownership @usairways"
7119,5.69923e+17,positive,,electromail,0,@usairways breathing heavily. super helpful. you.
7120,5.69923e+17,negative,Customer Service Issue,electromail,0,"@usairways aye, automated system work properly. anyway, somebody..."
7121,5.69922e+17,positive,,lulainlife,0,"@usairways okay, great. you!"
7122,5.69922e+17,negative,Late Flight,nhbonedoc,0,@usairways rebooked connection delayed.
7123,5.69922e+17,negative,Lost Luggage,Andyba25,0,@usairways meetings california luggage!!
7124,5.69922e+17,negative,Customer Service Issue,johnhughesrocks,0,@usairways number agent call open? main number computer delivered?
7125,5.69922e+17,negative,Customer Service Issue,rapidtravelchai,0,@usairways call center answer oneworld award? system busy disconnect endless hold
7126,5.69921e+17,negative,Lost Luggage,johnhughesrocks,0,@usairways luggage plane mine? deliver said? claim closed online?
7127,5.6992e+17,negative,Customer Service Issue,taleson2wheels,0,@usairways takes money requires 7 10 days process refund? auto attendant hang up? #usairwaysfail
7128,5.6992e+17,negative,Customer Service Issue,nhbonedoc,0,@usairways long reply
7129,5.69918e+17,positive,,FitzFrancis,0,@usairways customer service before!  kudos organization.
7130,5.69918e+17,negative,Customer Service Issue,jonbrownmusic,0,@usairways intentionally buys flight 10 hour layover?  kind airline charge $200 it? wow... #usairways
7131,5.69918e+17,negative,Customer Service Issue,UrbanPranaYoga,0,@usairways hold customer service? called multiple times & hold 30+ mins hang
7132,5.69917e+17,negative,Customer Service Issue,MustSeeItAll_,0,@usairways # time bracket call problem?i've attempting contact issue days
7133,5.69917e+17,negative,Customer Service Issue,Andyba25,0,@usairways called number call...guys insane
7134,5.69914e+17,negative,Customer Service Issue,jhughes1025,0,.@usairways book flight online phone. customer service great -- help?
7135,5.69914e+17,negative,Cancelled Flight,EdPlotts,0,"@usairways / @americanair worst experience flying. rude, delays, cancelled flightlations, lack updates, wasting time"
7136,5.69913e+17,negative,Customer Service Issue,CatieKriewald,0,@usairways called 3x & high call volumes call back. $1 minute international calls contact me?
7137,5.69911e+17,negative,Customer Service Issue,Debbie_GBennett,0,@usairways @jhughes1025 grrrrrrrr. couldn't book flight calling :(
7138,5.69911e+17,negative,Late Flight,nhbonedoc,0,"@usairways delayed, connection missed, extended layover lounge pass phl. #5077"
7139,5.69911e+17,negative,Late Flight,phillipfgo,0,"@usairways twist plot. miami, return unsecured cargo door. stressful vacation ever."
7140,5.69911e+17,negative,Can't Tell,JKlein126,0,@usairways will reaching you! hardworking mom best!
7141,5.6991e+17,negative,Customer Service Issue,bcruz1028,0,@usairways check online states status closed. mean? reach live person...
7142,5.69909e+17,negative,Customer Service Issue,electromail,0,@usairways system weather?
7143,5.69909e+17,positive,,The_BlueAnchor,0,@usairways called rescheduled. quick responses today!!
7144,5.69909e+17,negative,Customer Service Issue,juliebartz,0,@usairways aa frequent flyer number appear usair reservation?? frustrating
7145,5.69909e+17,negative,Customer Service Issue,lulainlife,0,@usairways i'm unable check flight 2119 bos-dca heard flight cancelled flighted/rescheduled. updates??
7146,5.69908e+17,negative,Can't Tell,mydulcebella,1,@usairways / @americanair forget customers business! #epicfail #usairwaysfail
7147,5.69906e+17,negative,Can't Tell,MeeestarCoke,0,@usairways @americanair hey    f*%#ed wknd day pass admirals club meal coupon free coke? {blank stare}
7148,5.69906e+17,negative,Customer Service Issue,daknadler,1,@usairways : reservation; excuses! #usairwaysfail
7149,5.69906e+17,negative,Lost Luggage,Andyba25,1,"@usairways listed baggage claim number.  call me, number ticket.  lady speed stick morning."
7150,5.69906e+17,negative,Lost Luggage,acnewsguy,0,@usairways dead end.  handle aa l&f.  failed # had. 610-362-7498(99) vm full.  #lost
7151,5.69906e+17,negative,Flight Attendant Complaints,mydulcebella,0,@usairways  houston gate 17 customer service treat people respect. people waiting! #chillpill #usairwaysfail
7152,5.69905e+17,positive,,steve_muns,0,@usairways phone. called 6170 number picked immediately.
7153,5.69903e+17,positive,,The_BlueAnchor,0,@usairways 603 & 2705 dfw psp you!
7154,5.69902e+17,positive,,ChrisClark09,0,@usairways 1899.
7155,5.69901e+17,negative,Flight Booking Problems,cookyvonne,0,@usairways what's going website & mobile app??? help!!!
7156,5.699e+17,negative,Can't Tell,MediatorTerry,0,@usairways submitted customer relations form await response!
7157,5.699e+17,negative,Customer Service Issue,electromail,0,"@usairways height rudeness, question worst customer service experienced."
7158,5.699e+17,negative,Customer Service Issue,electromail,0,@usairways *speak* reservation. talk human being. computer system puts phone
7159,5.69899e+17,negative,Bad Flight,daknadler,0,@usairways : premier provider missed connections! #usairwaysfail
7160,5.69898e+17,negative,Customer Service Issue,TheRealChrisCin,0,"@usairways i'm people working hard, systems assist ivr prompting, offering call backs, hold wait times"
7161,5.69898e+17,negative,Bad Flight,StevenS_CG,0,@usairways subpar travel experience it's #stepitup
7162,5.69898e+17,positive,,steve_muns,0,@usairways fyi customer service rep carol absolute delight. pleasant rebooked lightning speed! thanks!
7163,5.69897e+17,negative,Customer Service Issue,hannah_rose22,0,"@usairways struggling. hold 25 minutes, kicked start, handle amount calls"
7164,5.69896e+17,negative,Lost Luggage,Andyba25,0,@usairways call me.
7165,5.69896e+17,negative,Lost Luggage,_Leycar,0,@usairways told call late flightr
7166,5.69895e+17,negative,Flight Booking Problems,dan3598328,0,@usairways will cancelled flighting airways credit card choosing airlines experience week.
7167,5.69894e+17,negative,Customer Service Issue,EmilyRadtke_99,0,"@usairways cant airport, roads bad dfw answering phones website down?how reschedule"
7168,5.69894e+17,negative,Late Flight,fcutitta,0,@usairways pilot pleads boarding full flight #1937 waiting 4th flight attendant. denied mission control. grrrr
7169,5.69894e+17,negative,Customer Service Issue,ChrisClark09,2,@usairways website isnt working cant talk any1 phone check flight status dfw. roads awful cant
7170,5.69894e+17,negative,Cancelled Flight,eozonian,0,@usairways rebooked tuesday. arriving late flight tuesday start class. cancelled flightled trip.
7171,5.69894e+17,negative,Cancelled Flight,steve_muns,0,@usairways flight going cancelled flightled week well business class.
7172,5.69894e+17,negative,Cancelled Flight,steve_muns,0,@usairways 2102 dca-bos. cancelled flightled making wait hour. fly usair week upgrade status proactively?
7173,5.69893e+17,positive,,AraeB,0,@usairways dominick l. la guardia airport nyc absolute best customer service! thanku! checking easy!
7174,5.69892e+17,negative,Customer Service Issue,tannapistolis,0,@usairways congrats treating customers worst possible. plenty ppl horrible experience
7175,5.69891e+17,negative,Cancelled Flight,K31RRY,0,"@usairways going manchester, uk i'm going wedding. going rebook too? chosen cancelled flight flight??"
7176,5.69891e+17,negative,Lost Luggage,CatieKriewald,0,@usairways dm offline. love info location lost bags. help appreciated.
7177,5.6989e+17,negative,Lost Luggage,CatieKriewald,0,"@usairways rodeo. & yesterday. comm, count status: bags lost & claim filed."
7178,5.6989e+17,negative,Customer Service Issue,acnewsguy,0,@usairways @acnewsguy # air philly talk real person? acarl4@hotmail.com
7179,5.6989e+17,negative,Bad Flight,ThisGuyShaun,0,@usairways nice offered flight credit. i'm staring empty overhead room.
7180,5.6989e+17,negative,Late Flight,steve_muns,0,@usairways power outlets seat you're gonna siting forever?
7181,5.69889e+17,negative,Customer Service Issue,BriRose16,0,@usairways appreciate call horrible experience gate agent. hold 39 min hung me.
7182,5.69889e+17,negative,Late Flight,Tasil2005,0,@usairways going flight 1826 phl phx? 10 mins estimated departure board update.
7183,5.69888e+17,negative,Lost Luggage,_Leycar,0,@usairways bag missing
7184,5.69888e+17,negative,Late Flight,ConstanceSCHERE,0,@usairways seriously doubt sitting inside gate.
7185,5.69887e+17,negative,Customer Service Issue,dan3598328,0,"@usairways customer service dead. wk, flts delayed/cancelled flighted. bags lost 4 days. nt, flt delayed/cancelled flighted.  meal voucher?"
7186,5.69887e+17,negative,Cancelled Flight,TheRealChrisCin,0,"@usairways flight us1562 ric2dfw cancelled flightled yesterday & hold w/ cust. service 6-10pm est...4 hours, answer..."
7187,5.69885e+17,negative,Customer Service Issue,MeeestarCoke,0,"@usairways @americanair call number listed? sure! friday, real live person "
7188,5.69884e+17,negative,Cancelled Flight,eozonian,0,@usairways cancelled flighting flight 5097 today. missing required training. happy customer.
7189,5.69884e+17,negative,Can't Tell,sydlisterney,0,@usairways strike three!!! guys suck!!!
7190,5.69884e+17,negative,Cancelled Flight,jamescav25,0,"@usairways 2 days row, buying it. review policy respect unaccompanied minors, seat sun"
7191,5.69884e+17,negative,Flight Booking Problems,MeeestarCoke,0,@usairways @americanair app working. mobile site... 
7192,5.69884e+17,negative,Flight Booking Problems,adamrdodd,0,"@usairways wife flew italy recently. bought tickets finnair, flights operated usair. dividend miles credited."
7193,5.69883e+17,negative,Late Flight,ezemanalyst,0,"@usairways 8 hour delay pho-mia, airline bad worse, foolish american merge.  treat customers crap"
7194,5.69883e+17,negative,Customer Service Issue,MeeestarCoke,0,@usairways @americanair 28 hours late flightr email. work supervisor documentation approve minute vacation day request
7195,5.69883e+17,negative,Customer Service Issue,MeeestarCoke,0,@usairways @americanair 3 hours hold rebooked flight yesterday. asked itinerary/confirmation email
7196,5.69882e+17,negative,Cancelled Flight,Allmyvacations,0,@usairways here's sitting hold 4 hrs flight cancelled flighted disconnect twice. #fend4urself #stranded #diverted
7197,5.69882e+17,negative,Cancelled Flight,K31RRY,0,"@usairways cancelled flights flight tampa philadelphia today runway conditions tonnes usairways flights landing today, explain!"
7198,5.69881e+17,negative,Flight Booking Problems,bdaneu,0,@usairways phone system working bumped 3 times mco
7199,5.69881e+17,negative,Late Flight,_Leycar,0,@usairways flight plans delayed tuesday computer crash
7200,5.6988e+17,negative,Late Flight,ConstanceSCHERE,0,@usairways 4914 phl bgm. happened 2x weeks!
7201,5.6988e+17,negative,Bad Flight,MeeestarCoke,0,"@usairways @americanair ""ma'am doors close 10 mins prior departure"" ""but 20 mins before?!?"" laughter 2 agents"
7202,5.6988e+17,negative,Flight Attendant Complaints,MeeestarCoke,0,"@usairways @americanair 9:05am plane left: ""why agents doors closed early?"""
7203,5.6988e+17,negative,Customer Service Issue,Isqrdisnegativ1,0,@usairways called 25 times redeem mile points through.  advertise miles hard use!
7204,5.69879e+17,negative,Can't Tell,MeeestarCoke,0,"@usairways @americanair arriving 8:41am flight scheduled depart 8:57am. doors closed, agents"
7205,5.69879e+17,negative,Lost Luggage,bcruz1028,0,@usairways speak live person. recordings. told sat we'd luggage yest.
7206,5.69878e+17,positive,,miscgal,0,@usairways information!
7207,5.69875e+17,positive,,FitzFrancis,0,@usairways couldn't thankful #orf #dca crews ground air today help sick kid lost bag!
7208,5.69875e+17,negative,Late Flight,tjmurphy24_law,0,@usairways thx delayed checkin noon flt mia forcing late flightr flts delayed. cincy miami 13 hrs! #fast
7209,5.69875e+17,negative,Customer Service Issue,MustSeeItAll_,0,@usairways extremely frustrated w/ phone/online service merging frequent flyer miles.
7210,5.69874e+17,negative,Customer Service Issue,jamescav25,0,@usairways spent 60 mins today handling minor child. shame treating 15 year girl this.
7211,5.69873e+17,negative,Late Flight,ConstanceSCHERE,0,"@usairways pilot late flight, it's maintenance. exactly happened weeks ago. unacceptable."
7212,5.69871e+17,negative,Can't Tell,ashwatson3,0,@usairways will fly airways american will share nightmare story fly
7213,5.69871e+17,negative,Flight Attendant Complaints,ashwatson3,0,"@usairways treated airline life, military family alot flying.."
7214,5.6987e+17,negative,Customer Service Issue,LarrySandeen,0,@usairways @americanair - burned lot time cell minutes working flight issue - hopefully fly morning.
7215,5.6987e+17,negative,Customer Service Issue,ashwatson3,0,@usairways plane exposed nasty contagious virus work wth flight changed late flightr
7216,5.6987e+17,negative,Cancelled Flight,ashwatson3,0,@usairways worked bought rental car failed location paid now....
7217,5.6987e+17,negative,Customer Service Issue,AFord1358,0,@usairways hold 30 minutes counting. #unacceptable
7218,5.6987e+17,negative,Cancelled Flight,LarrySandeen,0,@usairways discovered flight cancelled flightled yesterday 3:30pm - @americanairlnes finally notified flight cancelled flighted 0316
7219,5.6987e+17,negative,Can't Tell,ashwatson3,0,@usairways appalled. departure messed return supposed fly sick kids
7220,5.6987e+17,negative,Customer Service Issue,bcruz1028,0,"@usairways will tweet day 
a live cust rep. will care customers health."
7221,5.69869e+17,positive,,jcsolomons,0,@usairways you.
7222,5.69867e+17,negative,Late Flight,ConstanceSCHERE,0,@usairways decided good sport guys shot. flight delayed. again.
7223,5.69866e+17,negative,Customer Service Issue,MeeestarCoke,0,@usairways @americanair hold 8 hours yesterday w/o speaking agent hold w/ 2 phones ~30 mins bashing begin...
7224,5.69866e+17,negative,longlines,macaliciousmac,0,@usairways unproductive check process @dca. 20 check stations 2 people working them. total mess!!!!
7225,5.69865e+17,negative,Can't Tell,jcsolomons,0,@usairways will. me?
7226,5.69863e+17,positive,,JOHN_TURNER_JR,0,@usairways clt baggage crew deserves #kudos. connection. bags it! #customerservice
7227,5.69862e+17,positive,,jsilver76,0,@usairways thanks!
7228,5.6986e+17,negative,Can't Tell,JKlein126,4,@usairways denied mom flight needed breast pumping parts full flight? asap!! #freeflight
7229,5.69857e+17,negative,Can't Tell,StephanSDalal,0,"@usairways: relied airways, mistake. awful customer experience."
7230,5.69857e+17,negative,Customer Service Issue,jcsolomons,0,@usairways you. website crashing me.
7231,5.69854e+17,negative,Cancelled Flight,XtianinNYC,0,"@usairways. hold 2hrs flight cancelled flightled & ""anthony"" rude helpful! @americanair they're weighing down."
7232,5.69852e+17,negative,Late Flight,corybronze,0,"@usairways will nightmare end? flight today delayed ""ground handling delays prior flight."""
7233,5.6985e+17,positive,,TeaMontgomery,0,@usairways alright me. scott bdl bonus excellent customer service
